success,code,data,responseTimestamp,subfolder,subsubfolder
True,SUCCESS,"{'aggregated': {'registeredUsers': 4225481, 'appOpens': 51289576}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1025347, 'percentage': 0.24265805478713548}, {'brand': 'Samsung', 'count': 957955, 'percentage': 0.2267091012833805}, {'brand': 'Vivo', 'count': 759075, 'percentage': 0.1796422703119479}, {'brand': 'Oppo', 'count': 599062, 'percentage': 0.1417736820967838}, {'brand': 'Apple', 'count': 293955, 'percentage': 0.06956722796765623}, {'brand': 'Realme', 'count': 145881, 'percentage': 0.03452411689935418}, {'brand': 'OnePlus', 'count': 48354, 'percentage': 0.011443430937211646}, {'brand': 'Huawei', 'count': 46802, 'percentage': 0.011076135474280916}, {'brand': 'Motorola', 'count': 42817, 'percentage': 0.010133047574938806}, {'brand': 'Lenovo', 'count': 30136, 'percentage': 0.007131969117835342}, {'brand': 'Others', 'count': 276097, 'percentage': 0.06534096354947519}]}",1630501498818,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 4694233, 'appOpens': 58946732}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1124885, 'percentage': 0.23963126670533824}, {'brand': 'Samsung', 'count': 1063448, 'percentage': 0.22654350561635947}, {'brand': 'Vivo', 'count': 872561, 'percentage': 0.18587935451861892}, {'brand': 'Oppo', 'count': 675846, 'percentage': 0.1439736800452811}, {'brand': 'Apple', 'count': 322529, 'percentage': 0.06870749705010382}, {'brand': 'Realme', 'count': 167279, 'percentage': 0.035635001500777655}, {'brand': 'OnePlus', 'count': 50950, 'percentage': 0.01085374330588192}, {'brand': 'Huawei', 'count': 50512, 'percentage': 0.010760437328100246}, {'brand': 'Motorola', 'count': 44739, 'percentage': 0.00953063045656234}, {'brand': 'Lenovo', 'count': 31345, 'percentage': 0.006677342177092616}, {'brand': 'Others', 'count': 290139, 'percentage': 0.06180754129588369}]}",1630501499254,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 3739502, 'appOpens': 53853710}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 912905, 'percentage': 0.2441247524402982}, {'brand': 'Samsung', 'count': 851006, 'percentage': 0.22757201359967183}, {'brand': 'Vivo', 'count': 654259, 'percentage': 0.17495885815811837}, {'brand': 'Oppo', 'count': 515340, 'percentage': 0.13780979392443166}, {'brand': 'Apple', 'count': 267276, 'percentage': 0.07147368820768113}, {'brand': 'Realme', 'count': 126920, 'percentage': 0.033940348206793314}, {'brand': 'OnePlus', 'count': 46432, 'percentage': 0.012416626598942854}, {'brand': 'Huawei', 'count': 42483, 'percentage': 0.011360603631178696}, {'brand': 'Motorola', 'count': 40631, 'percentage': 0.010865350519935542}, {'brand': 'Lenovo', 'count': 28708, 'percentage': 0.007676958054842597}, {'brand': 'Others', 'count': 253542, 'percentage': 0.06780100665810582}]}",1630501498437,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 5157868, 'appOpens': 71191183}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1219022, 'percentage': 0.23634222512092207}, {'brand': 'Samsung', 'count': 1169264, 'percentage': 0.22669521593030298}, {'brand': 'Vivo', 'count': 979161, 'percentage': 0.18983832079456087}, {'brand': 'Oppo', 'count': 750319, 'percentage': 0.145470764277023}, {'brand': 'Apple', 'count': 356113, 'percentage': 0.06904267422120923}, {'brand': 'Realme', 'count': 189809, 'percentage': 0.03679989484027121}, {'brand': 'Huawei', 'count': 53936, 'percentage': 0.0104570337976854}, {'brand': 'OnePlus', 'count': 53667, 'percentage': 0.010404880466115068}, {'brand': 'Motorola', 'count': 46455, 'percentage': 0.009006628320073333}, {'brand': 'HMD Global', 'count': 32870, 'percentage': 0.006372788136493605}, {'brand': 'Others', 'count': 307252, 'percentage': 0.05956957409534327}]}",1630501499667,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 678662, 'appOpens': 1978988}, 'usersByDevice': None}",1692619314152,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 654522, 'appOpens': 2001065}, 'usersByDevice': None}",1692619131535,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 569582, 'appOpens': 2285979}, 'usersByDevice': None}",1669732302999,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 598698, 'appOpens': 2173356}, 'usersByDevice': None}",1669732434217,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 541549, 'appOpens': 2321685}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 118077, 'percentage': 0.2180356717490015}, {'brand': 'Vivo', 'count': 103673, 'percentage': 0.19143789389325805}, {'brand': 'Samsung', 'count': 100254, 'percentage': 0.18512452243471966}, {'brand': 'Oppo', 'count': 76330, 'percentage': 0.14094754121972342}, {'brand': 'Apple', 'count': 45080, 'percentage': 0.08324269825999124}, {'brand': 'Realme', 'count': 30911, 'percentage': 0.057078860823305}, {'brand': 'OnePlus', 'count': 15554, 'percentage': 0.028721316076661577}, {'brand': 'Motorola', 'count': 8378, 'percentage': 0.015470437578132358}, {'brand': 'Huawei', 'count': 5812, 'percentage': 0.01073217751302283}, {'brand': 'HMD Global', 'count': 4529, 'percentage': 0.008363047480468065}, {'brand': 'Others', 'count': 32951, 'percentage': 0.060845832971716314}]}",1651127668934,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 627563, 'appOpens': 15308862}, 'usersByDevice': None}",1674558312986,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 448572, 'appOpens': 4733924}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 101761, 'percentage': 0.22685544349625034}, {'brand': 'Samsung', 'count': 88362, 'percentage': 0.196985099382039}, {'brand': 'Vivo', 'count': 81826, 'percentage': 0.18241441730647476}, {'brand': 'Oppo', 'count': 60671, 'percentage': 0.13525364935840847}, {'brand': 'Apple', 'count': 35361, 'percentage': 0.07883015435649127}, {'brand': 'Realme', 'count': 19398, 'percentage': 0.04324389395682299}, {'brand': 'OnePlus', 'count': 11907, 'percentage': 0.02654423370161312}, {'brand': 'Motorola', 'count': 8043, 'percentage': 0.017930231936010274}, {'brand': 'Huawei', 'count': 5918, 'percentage': 0.013192976824233345}, {'brand': 'HMD Global', 'count': 4599, 'percentage': 0.010252534710146866}, {'brand': 'Others', 'count': 30726, 'percentage': 0.06849736497150959}]}",1630501500254,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 480463, 'appOpens': 6378807}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 107815, 'percentage': 0.2243981326345629}, {'brand': 'Samsung', 'count': 92724, 'percentage': 0.19298884617545992}, {'brand': 'Vivo', 'count': 89865, 'percentage': 0.18703833593845937}, {'brand': 'Oppo', 'count': 66039, 'percentage': 0.13744866930440014}, {'brand': 'Apple', 'count': 37880, 'percentage': 0.07884061832024526}, {'brand': 'Realme', 'count': 22934, 'percentage': 0.04773312409072083}, {'brand': 'OnePlus', 'count': 13193, 'percentage': 0.027458930240205803}, {'brand': 'Motorola', 'count': 8166, 'percentage': 0.016996105839575577}, {'brand': 'Huawei', 'count': 5900, 'percentage': 0.012279821755265234}, {'brand': 'HMD Global', 'count': 4496, 'percentage': 0.009357640442656355}, {'brand': 'Others', 'count': 31451, 'percentage': 0.06545977525844862}]}",1634575153297,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 419998, 'appOpens': 7919533}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 96137, 'percentage': 0.22889870904147164}, {'brand': 'Samsung', 'count': 83453, 'percentage': 0.198698565231263}, {'brand': 'Vivo', 'count': 74844, 'percentage': 0.17820084857546942}, {'brand': 'Oppo', 'count': 56200, 'percentage': 0.13381016100076668}, {'brand': 'Apple', 'count': 32907, 'percentage': 0.07835037309701474}, {'brand': 'Realme', 'count': 16641, 'percentage': 0.03962161724579641}, {'brand': 'OnePlus', 'count': 10995, 'percentage': 0.026178696089028994}, {'brand': 'Motorola', 'count': 7989, 'percentage': 0.01902151915009119}, {'brand': 'Huawei', 'count': 5854, 'percentage': 0.013938161610293383}, {'brand': 'HMD Global', 'count': 4591, 'percentage': 0.010931004433354444}, {'brand': 'Others', 'count': 30387, 'percentage': 0.07235034452545012}]}",1630501499817,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 512092, 'appOpens': 11603954}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 112958, 'percentage': 0.22058145801926216}, {'brand': 'Vivo', 'count': 97127, 'percentage': 0.18966709106957344}, {'brand': 'Samsung', 'count': 97097, 'percentage': 0.1896085078462464}, {'brand': 'Oppo', 'count': 71275, 'percentage': 0.13918397475453628}, {'brand': 'Apple', 'count': 41698, 'percentage': 0.0814267748763894}, {'brand': 'Realme', 'count': 27098, 'percentage': 0.05291627285722097}, {'brand': 'OnePlus', 'count': 14380, 'percentage': 0.028080891714770004}, {'brand': 'Motorola', 'count': 8240, 'percentage': 0.016090858673832045}, {'brand': 'Huawei', 'count': 5797, 'percentage': 0.011320231520898588}, {'brand': 'HMD Global', 'count': 4511, 'percentage': 0.008808964014278685}, {'brand': 'Others', 'count': 31911, 'percentage': 0.06231497465299204}]}",1643295768460,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 240439, 'appOpens': 1220176}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 58356, 'percentage': 0.24270605018320654}, {'brand': 'Samsung', 'count': 48067, 'percentage': 0.19991349157166682}, {'brand': 'Vivo', 'count': 34791, 'percentage': 0.14469782356439678}, {'brand': 'Oppo', 'count': 27444, 'percentage': 0.11414121669113579}, {'brand': 'Apple', 'count': 20041, 'percentage': 0.08335170251082395}, {'brand': 'OnePlus', 'count': 7595, 'percentage': 0.03158805351877191}, {'brand': 'Realme', 'count': 7590, 'percentage': 0.03156725822349952}, {'brand': 'Motorola', 'count': 6475, 'percentage': 0.026929907377754858}, {'brand': 'Huawei', 'count': 3816, 'percentage': 0.01587096935189383}, {'brand': 'Lenovo', 'count': 3595, 'percentage': 0.014951817300853855}, {'brand': 'Others', 'count': 22669, 'percentage': 0.09428170970599611}]}",1630501496808,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 267337, 'appOpens': 4625196}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 64422, 'percentage': 0.2409767447079903}, {'brand': 'Samsung', 'count': 53606, 'percentage': 0.20051844675447095}, {'brand': 'Vivo', 'count': 39957, 'percentage': 0.14946303729001223}, {'brand': 'Oppo', 'count': 31459, 'percentage': 0.1176754433542682}, {'brand': 'Apple', 'count': 22081, 'percentage': 0.08259612399331182}, {'brand': 'Realme', 'count': 8500, 'percentage': 0.031795075129892235}, {'brand': 'OnePlus', 'count': 8271, 'percentage': 0.030938478399922194}, {'brand': 'Motorola', 'count': 6770, 'percentage': 0.025323842191690638}, {'brand': 'Huawei', 'count': 4256, 'percentage': 0.015919981147390745}, {'brand': 'Lenovo', 'count': 3716, 'percentage': 0.013900058727374064}, {'brand': 'Others', 'count': 24299, 'percentage': 0.09089276830367664}]}",1630501497386,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 209175, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 51075, 'percentage': 0.24417353890283255}, {'brand': 'Samsung', 'count': 41609, 'percentage': 0.1989195649575714}, {'brand': 'Vivo', 'count': 29056, 'percentage': 0.1389076132425003}, {'brand': 'Oppo', 'count': 23095, 'percentage': 0.11040994382693917}, {'brand': 'Apple', 'count': 17580, 'percentage': 0.08404446038006454}, {'brand': 'OnePlus', 'count': 6880, 'percentage': 0.03289111987570216}, {'brand': 'Realme', 'count': 6690, 'percentage': 0.031982789530297595}, {'brand': 'Motorola', 'count': 6007, 'percentage': 0.028717580972869607}, {'brand': 'Lenovo', 'count': 3406, 'percentage': 0.01628301661288395}, {'brand': 'Huawei', 'count': 3364, 'percentage': 0.016082227799689257}, {'brand': 'Others', 'count': 20413, 'percentage': 0.09758814389864946}]}",1630501496437,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 289590, 'appOpens': 4960441}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 69435, 'percentage': 0.2397700196830001}, {'brand': 'Samsung', 'count': 57981, 'percentage': 0.2002175489485134}, {'brand': 'Vivo', 'count': 44605, 'percentage': 0.1540281087054111}, {'brand': 'Oppo', 'count': 34871, 'percentage': 0.12041506958113195}, {'brand': 'Apple', 'count': 23651, 'percentage': 0.08167063779826651}, {'brand': 'Realme', 'count': 9610, 'percentage': 0.03318484754307815}, {'brand': 'OnePlus', 'count': 8750, 'percentage': 0.03021513173797438}, {'brand': 'Motorola', 'count': 6953, 'percentage': 0.024009806968472668}, {'brand': 'Huawei', 'count': 4559, 'percentage': 0.015742946924962878}, {'brand': 'Lenovo', 'count': 3777, 'percentage': 0.013042577437066197}, {'brand': 'Others', 'count': 25398, 'percentage': 0.08770330467212266}]}",1630501497907,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 115219, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 27862, 'percentage': 0.2418177557520895}, {'brand': 'Samsung', 'count': 23093, 'percentage': 0.20042701290585754}, {'brand': 'Vivo', 'count': 13375, 'percentage': 0.11608328487489043}, {'brand': 'Oppo', 'count': 11129, 'percentage': 0.09658997214001162}, {'brand': 'Apple', 'count': 9962, 'percentage': 0.08646143431204922}, {'brand': 'OnePlus', 'count': 4466, 'percentage': 0.038760968243084906}, {'brand': 'Motorola', 'count': 3914, 'percentage': 0.033970091738341764}, {'brand': 'Realme', 'count': 3861, 'percentage': 0.033510098160893606}, {'brand': 'Lenovo', 'count': 2511, 'percentage': 0.021793280622119614}, {'brand': 'Micromax', 'count': 2049, 'percentage': 0.017783525286628073}, {'brand': 'Others', 'count': 12997, 'percentage': 0.11280257596403372}]}",1630501494943,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 143893, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 34852, 'percentage': 0.2422077515931977}, {'brand': 'Samsung', 'count': 28614, 'percentage': 0.19885609445907723}, {'brand': 'Vivo', 'count': 17910, 'percentage': 0.12446748625714942}, {'brand': 'Oppo', 'count': 14437, 'percentage': 0.10033149632018236}, {'brand': 'Apple', 'count': 12403, 'percentage': 0.08619599285580258}, {'brand': 'OnePlus', 'count': 5178, 'percentage': 0.03598507224117921}, {'brand': 'Realme', 'count': 4664, 'percentage': 0.032412973528941645}, {'brand': 'Motorola', 'count': 4590, 'percentage': 0.03189870250811367}, {'brand': 'Lenovo', 'count': 2926, 'percentage': 0.020334554147873767}, {'brand': 'Micromax', 'count': 2395, 'percentage': 0.01664431209301356}, {'brand': 'Others', 'count': 15924, 'percentage': 0.11066556399546885}]}",1630501495452,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 86268, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 20555, 'percentage': 0.23826911485139332}, {'brand': 'Samsung', 'count': 17266, 'percentage': 0.20014373811842165}, {'brand': 'Vivo', 'count': 9360, 'percentage': 0.10849909584086799}, {'brand': 'Oppo', 'count': 7948, 'percentage': 0.09213149719478833}, {'brand': 'Apple', 'count': 7552, 'percentage': 0.08754115083229007}, {'brand': 'OnePlus', 'count': 3638, 'percentage': 0.04217090925951685}, {'brand': 'Motorola', 'count': 3105, 'percentage': 0.03599248852413409}, {'brand': 'Realme', 'count': 2995, 'percentage': 0.03471739231232902}, {'brand': 'Lenovo', 'count': 1965, 'percentage': 0.022777855056336067}, {'brand': 'Micromax', 'count': 1558, 'percentage': 0.0180599990726573}, {'brand': 'Others', 'count': 10326, 'percentage': 0.11969675893726527}]}",1630501494618,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 177747, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 43505, 'percentage': 0.24475799872852988}, {'brand': 'Samsung', 'count': 35417, 'percentage': 0.19925512104283055}, {'brand': 'Vivo', 'count': 23567, 'percentage': 0.1325873291813645}, {'brand': 'Oppo', 'count': 18698, 'percentage': 0.1051944617911976}, {'brand': 'Apple', 'count': 15191, 'percentage': 0.08546417098460171}, {'brand': 'OnePlus', 'count': 6197, 'percentage': 0.03486416085784851}, {'brand': 'Realme', 'count': 5731, 'percentage': 0.03224245697536386}, {'brand': 'Motorola', 'count': 5354, 'percentage': 0.030121464778589794}, {'brand': 'Lenovo', 'count': 3148, 'percentage': 0.017710566141763293}, {'brand': 'Huawei', 'count': 2838, 'percentage': 0.015966514202771356}, {'brand': 'Others', 'count': 18101, 'percentage': 0.10183575531513893}]}",1630501495873,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 336351, 'appOpens': 3451250}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 79401, 'percentage': 0.23606589544850468}, {'brand': 'Samsung', 'count': 66732, 'percentage': 0.1983998858335489}, {'brand': 'Vivo', 'count': 55338, 'percentage': 0.16452455916587136}, {'brand': 'Oppo', 'count': 42912, 'percentage': 0.12758100912439685}, {'brand': 'Apple', 'count': 26562, 'percentage': 0.07897107485929877}, {'brand': 'Realme', 'count': 11849, 'percentage': 0.03522808019003957}, {'brand': 'OnePlus', 'count': 9516, 'percentage': 0.028291873667686436}, {'brand': 'Motorola', 'count': 7308, 'percentage': 0.021727302728399796}, {'brand': 'Huawei', 'count': 5057, 'percentage': 0.015034889148538283}, {'brand': 'HMD Global', 'count': 3920, 'percentage': 0.011654491884965408}, {'brand': 'Others', 'count': 27756, 'percentage': 0.08252093794874997}]}",1630501498568,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 362588, 'appOpens': 4888739}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 84467, 'percentage': 0.2329558617494236}, {'brand': 'Samsung', 'count': 72072, 'percentage': 0.19877105695720762}, {'brand': 'Vivo', 'count': 61814, 'percentage': 0.17047999382218937}, {'brand': 'Oppo', 'count': 47234, 'percentage': 0.13026906571646055}, {'brand': 'Apple', 'count': 28288, 'percentage': 0.07801692278839896}, {'brand': 'Realme', 'count': 13210, 'percentage': 0.036432534998400386}, {'brand': 'OnePlus', 'count': 9903, 'percentage': 0.027311990468520744}, {'brand': 'Motorola', 'count': 7558, 'percentage': 0.0208445949672907}, {'brand': 'Huawei', 'count': 5327, 'percentage': 0.014691605899809149}, {'brand': 'HMD Global', 'count': 4168, 'percentage': 0.011495140490032765}, {'brand': 'Others', 'count': 28547, 'percentage': 0.07873123214226616}]}",1630501499073,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 312887, 'appOpens': 5201211}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 74599, 'percentage': 0.2384215387663917}, {'brand': 'Samsung', 'count': 62236, 'percentage': 0.19890887125383924}, {'brand': 'Vivo', 'count': 49864, 'percentage': 0.15936743936309275}, {'brand': 'Oppo', 'count': 38691, 'percentage': 0.12365806185619728}, {'brand': 'Apple', 'count': 25309, 'percentage': 0.08088862752367468}, {'brand': 'Realme', 'count': 10759, 'percentage': 0.03438621610996941}, {'brand': 'OnePlus', 'count': 9221, 'percentage': 0.029470703480809365}, {'brand': 'Motorola', 'count': 7160, 'percentage': 0.022883660874373175}, {'brand': 'Huawei', 'count': 4807, 'percentage': 0.015363373997641322}, {'brand': 'Lenovo', 'count': 3862, 'percentage': 0.012343114287266648}, {'brand': 'Others', 'count': 26379, 'percentage': 0.08430839248674442}]}",1630501498249,bihar,state
